x,y,Habitat,JunJul,DJF,AprMay
5115.,4793.,Co,14.46,-9.0813,4.565555
4975.,4493.,Br,15.241,-5.4327,6.5884
5305.,4663.,Co,14.492,-9.286,4.676415
5165.,4961.,We,12.188,-11.18,2.18885
5071.,4349.,Co,15.482,-5.3607,6.59775
4891.,4529.,Ma,15.317,-4.1213,6.3404
5195.,4319.,Urb,16.559,-5.3664,7.56825
5031.,5075.,Co,11.968,-11.936,1.74685
5053.,4713.,Urb,14.942,-7.3682,5.36645
5051.,5085.,Co,11.749,-11.474,1.76195
4975.,5021.,Co,12.704,-11.154,2.90403
5105.,4915.,Co,12.99,-10.212,3.07637
5205.,4857.,Co,13.393,-10.375,3.253685
5235.,4323.,Co,16.607,-5.7469,7.42115
5017.,4869.,Co,14.262,-9.1697,4.394575
5073.,4367.,Br,15.686,-5.3622,6.77915
5059.,4509.,Co,14.763,-6.7487,5.94375
5079.,4169.,Urb,15.895,-2.9218,6.926
5095.,4707.,Op,14.534,-8.2814,5.26795
5113.,4199.,Br,16.194,-3.1537,7.1795
4971.,4817.,Br,14.161,-8.432,4.24632
5089.,4609.,Co,14.437,-7.6356,5.52665
5145.,4481.,Br,15.373,-6.8923,6.37145
4977.,4523.,Co,14.877,-5.7095,6.1274
5313.,4391.,Co,15.818,-6.4924,6.3034
5047.,4511.,Co,14.572,-6.7821,5.76275
4899.,5027.,Co,12.52,-11.874,2.770195
5197.,4349.,Co,16.32,-5.6596,7.21925
5309.,4687.,Co,14.535,-9.3421,4.63039
5027.,4825.,Br,14.155,-8.7463,4.113235
4955.,4211.,Co,15.726,-2.2315,6.6559
5099.,4927.,Co,13.438,-10.439,3.5492015
5305.,4463.,We,16.108,-7.0363,5.9134
4955.,4477.,Op,15.166,-5.1495,6.51765
5105.,4353.,We,15.665,-5.6368,6.5224
5069.,4849.,Co,13.954,-9.3484,4.03716
4939.,4261.,Co,15.216,-2.0226,6.087
5027.,5181.,We,11.644,-11.301,2.06013
5079.,5089.,Co,11.787,-11.205,1.7065
4947.,5045.,We,12.64,-11.009,2.91924
5045.,4699.,We,14.527,-7.0252,5.4299
4943.,5035.,Br,12.64,-11.009,2.91924
5093.,4919.,Co,13.419,-10.188,3.499835485
5011.,4195.,Urb,16.119,-3.2852,7.24525
5213.,4317.,Co,16.728,-5.1777,7.72335
5379.,4583.,Op,15.159,-8.4413,5.591
5337.,4413.,Co,15.717,-6.7436,6.4766
5215.,4877.,Co,13.22,-10.502,2.95213
4981.,5063.,We,11.818,-11.878,2.0511
4995.,4191.,Urb,16.394,-2.536,7.3701
5139.,4377.,We,15.964,-5.3071,6.19375
5079.,5011.,Co,12.77,-11.233,2.76318
5095.,5101.,Co,11.434,-10.55,1.7031
5149.,4629.,Op,14.816,-7.7803,5.7171
5145.,4555.,Br,15.306,-7.1974,6.17755
5063.,4269.,Co,15.681,-4.6996,7.20235
5035.,4689.,Urb,14.283,-6.6136,5.0462
4947.,4585.,Ma,13.879,-4.2816,4.94645
4965.,5141.,Co,11.146,-11.423,1.54235
5065.,4723.,Co,14.911,-7.6672,5.3905
5313.,4417.,We,16.051,-6.5143,6.6527
5183.,4577.,We,15.426,-7.594,6.0474
5027.,5129.,Co,11.358,-11.277,1.6745
5125.,4563.,Co,14.932,-7.351,5.8939
5179.,4921.,Co,13.053,-11.025,2.913575
4999.,4297.,Urb,15.876,-4.2409,7.41115
4961.,4311.,Co,15.797,-3.895,7.32455
4949.,4873.,Br,13.838,-10.111,4.115925
5091.,5107.,Co,11.434,-10.55,1.7031
5011.,5199.,Co,11.378,-11.747,1.7941
5081.,4595.,Co,14.36,-7.5867,5.50165
5309.,4539.,We,16.141,-7.4448,5.8197
4931.,4457.,Co,14.643,-5.0872,5.98315
5049.,4903.,Co,13.736,-9.9018,3.85616
5251.,4263.,Ma,16.314,-4.3514,7.02505
4933.,4973.,Co,12.779,-11.005,3.108615
5233.,4611.,Co,14.735,-8.5639,5.22605
5343.,4519.,Br,15.583,-7.7025,5.70995
5083.,4673.,Urb,14.842,-7.7815,5.7003
5213.,4731.,Co,14.088,-9.3467,4.34632
5013.,4209.,Co,16.119,-3.2852,7.24525
5051.,4685.,Urb,14.76,-7.385,5.67735
5069.,4547.,Co,14.603,-7.0525,5.7574
5191.,4491.,Br,15.718,-6.9927,6.4706
5039.,4333.,Urb,15.722,-4.9653,6.8484
5065.,5001.,Br,12.846,-11.21,2.8241
5087.,4941.,We,13.262,-10.535,3.41280485
5225.,4731.,Op,14.098,-9.4495,4.32548
4905.,5013.,Co,12.492,-11.233,2.866255
5181.,4303.,Co,16.443,-5.0177,7.5438
5319.,4577.,We,15.229,-8.2656,5.70165
5035.,5043.,We,12.656,-11.668,2.546335
5055.,4567.,We,14.603,-7.0525,5.7574
5157.,5047.,Co,11.613,-11.146,1.8575
5181.,4229.,Co,16.617,-3.9417,7.62975
5125.,5005.,Co,12.547,-11.373,2.716275
5177.,4905.,Co,12.996,-10.523,2.774715
5011.,4245.,Co,16.043,-3.8962,7.39805
5113.,4319.,Co,15.51,-5.4743,6.8208
5209.,4769.,Co,13.846,-9.615,4.056345
5061.,4877.,Co,13.662,-9.772,3.789745
5095.,4929.,Co,13.438,-10.439,3.5492015
5343.,4515.,Urb,15.583,-7.7025,5.70995
4939.,4855.,Br,13.898,-9.9541,4.12141
4995.,4985.,Co,12.877,-11.014,3.030665
5167.,4775.,Op,13.948,-9.5788,4.162425
5143.,4257.,Co,16.378,-4.5235,7.6412
5303.,4419.,Br,16.051,-6.5143,6.6527
5107.,4713.,Co,14.47,-8.4018,5.16435
5061.,4387.,Co,15.107,-5.6768,6.4184
5205.,4841.,Co,13.393,-10.375,3.253685
5261.,4711.,Co,14.344,-9.4544,4.55689
5003.,4159.,Ma,16.09,-2.7169,7.1863
5119.,4941.,Co,13.204,-10.522,3.31604
4939.,4979.,Co,12.779,-11.005,3.108615
5203.,4807.,Co,13.518,-10.235,3.501326
5305.,4427.,We,16.051,-6.5143,6.6527
5217.,4501.,Co,16.122,-6.8478,6.56125
5177.,4593.,We,15.123,-7.751,5.87115
5083.,4795.,Co,14.489,-8.7158,4.504775
5111.,5027.,Co,12.176,-11.382,2.2843
5237.,4721.,Co,14.336,-9.2127,4.63135
5167.,4803.,Co,13.787,-9.9471,3.93952
5143.,4601.,Urb,14.97,-7.559,5.8966
5229.,4341.,Co,16.623,-5.6386,7.5176
5397.,4589.,Co,15.056,-8.4736,5.51725
5131.,4429.,Co,15.585,-6.2243,6.5872
5029.,4429.,Co,14.724,-6.0733,6.23165
5079.,4393.,Co,15.217,-5.8342,6.52445
4947.,5203.,Op,10.9,-13.022,1.2476
5119.,5061.,Co,12.172,-10.967,2.33911
5159.,4639.,Co,14.698,-7.8987,5.5573
4955.,5171.,Co,10.904,-12.277,1.23075
4995.,5283.,Op,9.7777,-11.638,0.5368
5295.,4339.,Urb,16.442,-5.5897,7.2571
5105.,4317.,Br,15.929,-5.0639,7.26185
4983.,4501.,Co,15.219,-5.7875,6.5859
5057.,4419.,Co,15.041,-5.9316,6.4371
5329.,4505.,We,16.122,-7.2962,5.52365
5337.,4617.,Co,14.913,-8.639,5.3258
5039.,4189.,Co,16.128,-2.7689,7.2456
5103.,4215.,Br,15.934,-4.2052,7.26915
5127.,4881.,Co,13.143,-10.165,3.19036
4883.,4159.,Ma,15.267,-0.71243,6.445
5065.,5137.,Co,11.592,-10.272,2.07258
5175.,4491.,We,15.62,-7.0089,6.47595
5337.,4529.,Co,15.796,-7.7244,5.9006
4935.,4421.,Co,14.637,-4.432,5.94875
4973.,4861.,Br,13.78,-9.8274,4.05256
4937.,4905.,Br,13.893,-10.424,4.26357
5309.,4329.,Co,16.311,-5.7628,7.1448
5287.,4389.,Co,16.668,-5.9892,6.87215
5119.,4939.,Co,13.492,-10.478,3.59152
4973.,5051.,Co,12.119,-11.424,2.300605
5161.,4333.,Br,16.233,-5.2748,6.7855
4981.,4495.,Co,15.149,-5.8065,6.5737
5103.,4795.,Co,14.514,-8.899,4.580915
5235.,4243.,Ma,16.518,-4.3995,7.43275
5011.,4887.,Br,14.154,-9.3004,4.333475
4909.,4417.,Co,14.822,-3.3816,5.8529
4895.,4451.,Co,14.99,-4.0289,5.8404
4963.,4139.,Ma,15.726,-2.2315,6.6559
5271.,4273.,Co,16.078,-4.9296,6.89655
5151.,4619.,Urb,15.056,-7.5848,5.9161
4985.,4973.,Co,13.167,-10.596,3.373429
5279.,4521.,We,16.078,-7.3409,5.7661
5181.,4377.,Br,15.861,-5.9574,6.77625
4961.,5225.,Op,10.375,-12.656,0.69965
5073.,4189.,We,15.895,-2.9218,6.926
4913.,5013.,Co,12.509,-11.094,2.87697
5185.,4695.,Co,14.394,-8.7613,4.7878
5327.,4553.,Br,15.482,-8.0234,5.8862
5065.,4699.,Urb,14.876,-7.6414,5.71565
5065.,4557.,Co,14.603,-7.0525,5.7574
5089.,5081.,Co,11.813,-10.991,1.84855
5137.,4847.,Co,13.312,-10.166,3.364215
5113.,4693.,Urb,14.47,-8.4018,5.16435
5043.,5251.,Co,10.589,-11.211,1.5446
4893.,5087.,Co,11.458,-11.529,1.4245
4867.,5097.,Br,10.965,-12.278,0.44495
5103.,4525.,Co,15.521,-6.7669,6.43335
4917.,5013.,Co,12.509,-11.094,2.87697
5229.,4861.,Op,13.409,-10.382,3.220265
4975.,4967.,Co,13.354,-10.66,3.590455
5165.,4785.,Br,13.948,-9.5788,4.162425
5071.,5253.,Op,10.699,-10.315,1.8112
5133.,4631.,Co,14.684,-7.8145,5.6151
4975.,5241.,Op,10.735,-12.492,1.12795
5151.,4369.,Br,15.841,-5.6174,6.3905
4943.,4439.,Co,14.643,-5.0872,5.98315
5331.,4375.,Br,15.901,-6.274,6.57835
4895.,4507.,Br,15.317,-4.1213,6.3404
4899.,4453.,Urb,14.99,-4.0289,5.8404
4987.,4895.,Co,13.761,-10.111,4.03614
5091.,4981.,We,12.969,-10.96,3.100665
4937.,4237.,Ma,15.216,-2.0226,6.087
5043.,4491.,Co,14.636,-6.7412,5.84025
5015.,4905.,Co,14.107,-9.6473,4.318495
5163.,4515.,Br,15.339,-7.1545,6.2515
4853.,5111.,Op,10.922,-12.473,0.3881
4979.,4455.,Co,14.981,-5.6753,6.487
5223.,4657.,Co,14.716,-8.6857,5.1586
5379.,4545.,Co,15.341,-8.2867,5.6854
4945.,4891.,Co,13.63,-10.376,3.946435
5071.,4697.,Br,14.77,-7.914,5.5756
5285.,4495.,Co,16.209,-7.0394,5.6853
5251.,4341.,Co,16.616,-5.764,7.37525
5005.,4859.,We,14.296,-9.0937,4.426715
4953.,4861.,Br,13.858,-9.981,4.127115
5095.,4725.,We,14.688,-8.1806,5.0615
5317.,4627.,Co,15.003,-8.5334,5.41475
4963.,4247.,Co,15.602,-2.7853,6.73455
5051.,4215.,Urb,16.108,-3.6718,7.3952
5223.,4839.,Co,13.655,-10.215,3.5810175
5175.,4351.,Co,16.219,-5.5247,6.988
5217.,4269.,Urb,16.438,-4.2323,7.30615
5037.,5087.,We,11.677,-11.877,1.6708
4931.,5067.,We,12.012,-10.936,2.297045
4981.,5283.,Op,10.085,-11.76,0.7716
5223.,4263.,Br,16.518,-4.3995,7.43275
5039.,5181.,Co,11.684,-11.024,2.09267
5041.,4703.,We,14.527,-7.0252,5.4299
5093.,4761.,We,14.581,-8.4204,4.7483
4979.,4267.,Co,15.752,-3.2677,7.0362
5343.,4469.,Co,15.717,-6.9706,6.2603
4963.,4587.,Co,14.563,-4.9774,5.51715
5133.,4509.,We,15.39,-6.9835,6.32835
5323.,4529.,We,16.084,-7.4807,5.6417
4965.,5095.,We,11.466,-11.649,1.72415
4937.,4365.,Co,14.748,-2.9582,5.9706
5087.,4255.,Br,15.727,-4.6203,7.1666
5003.,5123.,Co,11.492,-11.567,1.75465
5011.,4907.,Co,14.107,-9.6473,4.318495
5085.,4453.,Co,14.995,-6.4721,6.2699
5201.,4311.,Urb,16.559,-5.3664,7.56825
4981.,4851.,Br,14.124,-9.1784,4.330435
5137.,4963.,Co,13.018,-10.863,3.24511
5119.,4371.,Co,15.738,-5.5449,6.3168
5117.,4385.,Co,15.884,-5.7711,6.7273
5365.,4595.,We,15.023,-8.4543,5.60135
5201.,4699.,Op,14.344,-8.8589,4.72045
4983.,5027.,Co,12.625,-11.244,2.77896
5243.,4767.,Co,13.858,-9.8933,3.926605
5281.,4665.,Co,14.531,-9.1857,4.799
5287.,4337.,Op,16.642,-5.8041,7.27855
4969.,4903.,We,13.786,-10.251,4.07222
5067.,4989.,Op,13.021,-10.714,3.119345
5171.,4623.,Br,14.809,-7.916,5.6135
4925.,4441.,Co,14.786,-4.6611,6.0222
5017.,4833.,Br,14.155,-8.7463,4.113235
5121.,4239.,Co,16.256,-4.1273,7.48825
4957.,5155.,Co,11.374,-11.493,1.7537
5267.,4391.,Co,16.326,-6.3931,6.9516
5053.,5269.,Co,10.684,-10.602,1.810755
4965.,5099.,Br,11.466,-11.649,1.72415
5267.,4545.,Co,15.775,-7.592,5.79065
5089.,4977.,Co,13.143,-10.915,3.248335
4995.,5155.,Co,11.49,-11.355,1.8932
5097.,4209.,Br,16,-4.0634,7.3707
5105.,4193.,Br,16.192,-3.1682,7.23155
5213.,4853.,Co,13.357,-10.388,3.187885
5089.,4711.,Co,14.642,-8.1125,5.4367
5107.,4929.,We,13.438,-10.439,3.5492015
5355.,4623.,Co,14.899,-8.7038,5.2998
4967.,4343.,Co,15.593,-4.0595,7.0371
5153.,4545.,We,15.397,-7.2364,6.22305
5051.,4503.,Co,14.763,-6.7487,5.94375
4925.,4393.,Co,14.555,-3.2406,5.78745
4911.,4479.,Br,15.129,-4.3417,6.1496
5039.,4963.,Co,13.107,-10.688,3.21896
5023.,4347.,Br,15.722,-4.9653,6.8484
4989.,4385.,Co,14.883,-5.3098,6.36085
4951.,4469.,Co,15.166,-5.1495,6.51765
5091.,4847.,Co,13.87,-9.7795,3.962845
5369.,4569.,We,15.239,-8.3332,5.69675
5203.,4623.,Co,14.829,-8.2978,5.38225
5097.,4659.,Co,14.688,-7.8142,5.5838
5211.,4713.,Co,14.342,-8.9587,4.69755
4905.,5049.,Co,12.225,-11.326,2.538965
5243.,4631.,Urb,14.971,-8.5716,5.41585
4933.,4503.,Op,15.134,-4.6279,6.32245
5159.,4595.,Urb,15.056,-7.5848,5.9161
5265.,4423.,Co,16.035,-6.693,6.58525
5095.,4985.,Co,12.969,-10.96,3.100665
4887.,4135.,Ma,15.267,-0.71243,6.445
5199.,4273.,Co,16.418,-4.1769,7.3306
5241.,4373.,Br,16.476,-6.0146,7.2132
5023.,4375.,Co,15.255,-5.4024,6.51455
5079.,4215.,Br,15.973,-3.9595,7.28875
5275.,4359.,Co,16.642,-5.8041,7.27855
5151.,5033.,Co,11.613,-11.146,1.8575
4865.,5095.,Co,10.965,-12.278,0.44495
4807.,5117.,Op,9.8808,-12.787,-0.3253
5009.,4497.,Co,14.937,-6.1754,6.31275
5097.,4615.,Br,14.555,-7.6914,5.58
5111.,4745.,Br,14.486,-8.559,4.9067
4987.,4299.,Co,15.741,-3.9853,7.2564
5047.,4719.,Ma,14.69,-7.0608,5.32115
5005.,4471.,Urb,15.05,-5.9947,6.4571
4909.,4531.,Ma,15.317,-4.1213,6.3404
5171.,4811.,Co,13.526,-10.175,3.613642
4925.,5003.,Co,12.509,-11.094,2.87697
5055.,4631.,Br,14.706,-7.3804,5.64675
5061.,4473.,Co,14.575,-6.706,5.85855
4965.,4315.,Urb,15.797,-3.895,7.32455
5303.,4627.,Co,15.057,-8.472,5.49375
5287.,4615.,Br,14.934,-8.5364,5.4877
5393.,4603.,Op,14.777,-8.6688,5.214
5233.,4521.,Br,16.099,-7.2296,6.0683
4993.,4935.,Co,13.793,-10.21,4.01276
5181.,4333.,Co,16.512,-5.2856,7.53075
5261.,4509.,Co,16.111,-7.1588,5.94
5213.,4849.,Co,13.357,-10.388,3.187885
5001.,4561.,Urb,14.558,-6.5659,5.77195
4785.,5151.,Op,8.6802,-11.763,-1.17035
5027.,4409.,Co,14.889,-5.8427,6.3477
5031.,4701.,Urb,14.69,-7.0608,5.32115
4855.,4173.,Ma,15.184,-1.0656,6.54595
5045.,5023.,We,12.619,-11.66,2.45811
5259.,4625.,Co,14.971,-8.5716,5.41585
4929.,4357.,Co,14.748,-2.9582,5.9706
5149.,4793.,We,14.024,-9.7238,4.18677
5175.,4497.,Br,15.62,-7.0089,6.47595
5211.,4489.,We,15.852,-6.8731,6.7265
5083.,4523.,We,15.117,-6.8301,6.1667
4943.,4847.,Co,14.062,-9.2752,4.21187
5253.,4341.,Co,16.616,-5.764,7.37525
5017.,4587.,We,14.431,-6.7892,5.665
5153.,4617.,Urb,15.056,-7.5848,5.9161
5097.,4581.,Co,14.36,-7.5867,5.50165
4965.,5051.,Co,12.494,-11.288,2.703215
5341.,4383.,Br,15.515,-6.7,6.40225
4775.,5167.,Op,7.3007,-10.546,-2.12935
5205.,4673.,Br,14.605,-8.6573,5.05145
5035.,4323.,We,15.807,-4.8325,7.18495
4999.,4865.,Br,14.296,-9.0937,4.426715
5117.,4451.,Br,15.145,-6.6688,6.2497
5067.,4987.,Co,13.021,-10.714,3.119345
5065.,5109.,Co,11.645,-11.219,1.7503
5053.,4903.,Co,13.568,-10.052,3.680535
5257.,4587.,Co,15.015,-8.2668,5.43845
4947.,4559.,Br,13.879,-4.2816,4.94645
5257.,4589.,Co,15.015,-8.2668,5.43845
4963.,5191.,Op,10.521,-12.371,0.82195
5303.,4315.,Co,16.442,-5.5897,7.2571
5147.,4547.,We,15.306,-7.1974,6.17755
4961.,4447.,Urb,14.994,-5.5229,6.4909
4931.,5087.,Br,11.313,-11.334,1.48815
5005.,5293.,Op,10.152,-11.384,1.0078
5103.,5069.,We,12.255,-11.102,2.329255
5157.,4927.,Co,13.021,-10.79,2.943785
5015.,4367.,Co,15.332,-5.3091,6.6675
5035.,4423.,Co,14.68,-6.2443,6.10645
4949.,4565.,Urb,13.879,-4.2816,4.94645
5137.,4453.,Urb,15.456,-6.6051,6.49325
5233.,4401.,Br,16.052,-6.366,6.9554
4887.,4473.,Co,14.99,-4.0289,5.8404
5227.,4741.,Op,14.098,-9.4495,4.32548
5041.,4531.,Urb,14.572,-6.7821,5.76275
4947.,4997.,Co,12.993,-11.007,3.28899675
4977.,4241.,Co,15.752,-3.2677,7.0362
5213.,4387.,Co,15.844,-6.3244,6.85335
5051.,4817.,Op,14.281,-8.721,4.204585
5047.,4517.,Br,14.572,-6.7821,5.76275
4983.,4255.,Co,15.82,-3.7157,7.2202
5343.,4391.,Op,15.515,-6.7,6.40225
4907.,4501.,Urb,15.317,-4.1213,6.3404
5153.,5055.,Co,11.407,-10.391,1.8152
5205.,4887.,We,13.22,-10.502,2.95213
5099.,4233.,Urb,15.727,-4.6203,7.1666
4935.,4273.,Ma,15.121,-2.5899,6.253
4997.,4399.,We,14.871,-5.493,6.3441
5355.,4419.,Br,15.658,-6.7473,6.44405
5083.,4811.,Co,14.195,-9.1619,4.232335
4981.,5241.,Op,10.726,-12.351,1.1565
5095.,4377.,Co,15.712,-5.47,6.71645
5095.,4977.,We,13.208,-10.623,3.3694905
5247.,4443.,Br,15.917,-6.919,6.63745
5305.,4399.,Co,16.134,-6.3245,6.40215
5075.,4649.,Br,14.906,-7.5349,5.7113
5147.,4459.,Co,15.551,-6.6422,6.6004
5113.,4339.,Co,15.572,-5.5093,6.58415
5027.,4993.,Co,12.875,-11.134,2.92504
5143.,5075.,Co,11.407,-10.391,1.8152
4983.,5267.,Op,10.271,-11.809,0.91425
5089.,4227.,Br,15.999,-3.9345,7.395
4943.,4911.,Op,13.479,-10.63,3.797075
4971.,5075.,Co,11.684,-11.761,1.94755
4953.,5057.,Co,12.611,-11.163,2.85198
5133.,4441.,Urb,15.456,-6.6051,6.49325
4939.,5129.,Br,10.99,-11.637,1.07985
5083.,4703.,Op,14.642,-8.1125,5.4367
4971.,4495.,Urb,15.241,-5.4327,6.5884
5155.,4331.,We,16.134,-5.2103,6.5141
5223.,4787.,Co,13.707,-10.029,3.75931
5063.,4563.,Co,14.603,-7.0525,5.7574
5211.,4827.,Co,13.639,-10.219,3.591137
5053.,5019.,Co,12.826,-11.213,2.800455
4961.,4593.,Ma,14.563,-4.9774,5.51715
4999.,5247.,We,10.375,-12.279,0.85405
5089.,5093.,Co,11.421,-10.728,1.62585
4923.,4959.,Br,13.339,-11.056,3.741165
5011.,4859.,Br,14.262,-9.1697,4.394575
4905.,4151.,Ma,15.267,-0.71243,6.445
5117.,4743.,Co,14.486,-8.559,4.9067
5221.,4433.,We,15.694,-6.8911,6.71895
4893.,4421.,Ma,14.729,-3.4302,5.577
4937.,4533.,Urb,14.604,-4.4761,5.72425
5115.,4555.,Co,14.989,-7.224,5.9634
5045.,4241.,Urb,15.964,-4.2045,7.3725
5057.,4463.,Co,14.536,-6.6762,5.80875
5141.,4663.,Co,14.773,-8.1761,5.48115
5095.,5021.,Co,12.639,-11.329,2.693105
5129.,4645.,Co,14.572,-8.0946,5.42265
4969.,4135.,Ma,15.726,-2.2315,6.6559
5021.,4231.,Br,16.043,-3.8962,7.39805
5319.,4491.,We,16.227,-7.2167,5.50145
5023.,4437.,Co,14.724,-6.0733,6.23165
5335.,4493.,Br,16.122,-7.2962,5.52365
5161.,4471.,Br,15.523,-6.7685,6.5721
5025.,4713.,Op,14.283,-6.6136,5.0462
5057.,5039.,Co,12.498,-11.618,2.29785
5061.,4831.,Co,13.954,-9.3484,4.03716
5141.,4557.,Co,15.306,-7.1974,6.17755
5331.,4517.,We,15.878,-7.4927,5.5902
4999.,4539.,Urb,14.923,-6.0956,6.19835
5001.,5119.,Co,11.492,-11.567,1.75465
5175.,4721.,Co,14.158,-8.7657,4.56785
5059.,4341.,Urb,15.762,-4.9915,6.68545
5133.,4709.,Co,14.457,-8.5378,5.0323
5263.,4583.,Co,15.015,-8.2668,5.43845
5143.,4355.,We,16.134,-5.2103,6.5141
5227.,4545.,Urb,16.135,-7.1015,6.23675
5161.,4887.,We,13.07,-10.35,2.973855
5267.,4453.,Co,16.099,-6.8127,6.44035
5219.,4635.,Co,14.59,-8.6376,5.07745
5099.,4243.,Br,15.727,-4.6203,7.1666
5037.,4981.,Op,13.018,-10.753,3.109045
5057.,5271.,Co,10.684,-10.602,1.810755
5103.,5015.,Co,12.424,-11.354,2.513565
5087.,4839.,Co,13.829,-9.6481,3.934835
5231.,4329.,Co,16.607,-5.7469,7.42115
4991.,4501.,Co,15.04,-6.0475,6.39145
5157.,4691.,Co,14.614,-8.5327,5.12355
5313.,4365.,We,15.86,-6.2792,6.40605
5007.,5021.,Co,12.505,-11.393,2.563535
5081.,4319.,Br,16.082,-4.9101,7.4404
4941.,4261.,Br,15.121,-2.5899,6.253
5151.,4401.,Br,15.456,-6.1306,6.4564
5201.,4585.,Br,15.332,-7.8272,5.83045
5123.,4847.,Co,13.396,-10.065,3.4716695
5067.,4833.,Co,13.954,-9.3484,4.03716
5031.,4713.,Co,14.69,-7.0608,5.32115
5255.,4545.,Br,15.775,-7.592,5.79065
5119.,4189.,Br,16.194,-3.1537,7.1795
4943.,4537.,Br,14.62,-4.8232,5.8038
5039.,4485.,Co,14.662,-6.5998,5.9139
5059.,4887.,Co,13.736,-9.9018,3.85616
5173.,4641.,Op,14.898,-8.0098,5.60855
5061.,4615.,Urb,14.653,-7.3619,5.78205
5181.,4255.,Urb,16.474,-4.4321,7.5405
5221.,4721.,Co,14.088,-9.3467,4.34632
5115.,4433.,Co,15.498,-6.2509,6.53115
5037.,4791.,Co,14.315,-8.0162,3.98518
5357.,4497.,Op,15.453,-7.4982,5.9844
4997.,4331.,Co,15.758,-4.6519,7.1945
5023.,4795.,Br,14.315,-8.0162,3.98518
4937.,4213.,Co,15.216,-2.0226,6.087
5051.,4425.,Co,14.667,-6.3637,6.03775
5003.,4689.,Ma,13.879,-5.5308,4.5993
5187.,4849.,Co,13.507,-10.332,3.471555
5213.,4871.,Co,13.22,-10.502,2.95213
5189.,4285.,We,16.328,-5.0451,7.47725
5105.,4641.,Co,14.688,-7.8142,5.5838
4845.,4169.,Ma,15.184,-1.0656,6.54595
5265.,4389.,Co,16.678,-5.9899,7.07185
5089.,4647.,Br,14.817,-7.6608,5.6658
5029.,4699.,Br,14.283,-6.6136,5.0462
5117.,4611.,Co,14.668,-7.7407,5.64945
5285.,4695.,Co,14.562,-9.3334,4.77415
5073.,4603.,Co,14.611,-7.4847,5.6924
5179.,4275.,Br,16.552,-4.388,7.67945
5157.,4743.,Op,14.164,-8.9068,4.52377
5049.,4759.,Br,14.744,-6.9393,4.3795
5353.,4469.,We,15.717,-6.9706,6.2603
4945.,4411.,Co,14.585,-5.0524,6.0593
5291.,4701.,Co,14.429,-9.4446,4.59633
5033.,4713.,Co,14.69,-7.0608,5.32115
5145.,4619.,Br,15.056,-7.5848,5.9161
5071.,4397.,Co,15.217,-5.8342,6.52445
5185.,4387.,We,15.861,-5.9574,6.77625
5153.,4215.,Urb,16.765,-3.7575,7.8348
5025.,4215.,Co,16.215,-3.3938,7.44115
5025.,4561.,Br,14.431,-6.7892,5.665
5175.,4947.,Co,12.188,-11.18,2.18885
5019.,4957.,Op,13.338,-10.23,3.51179
4977.,4219.,Urb,16.067,-2.4888,7.0998
4939.,4909.,Op,13.893,-10.424,4.26357
5115.,4817.,Co,14.004,-9.7151,4.102065
5005.,4523.,Urb,15.073,-6.1687,6.3968
5121.,4909.,Co,13.253,-10.374,3.280595
5331.,4457.,Co,15.886,-6.8857,6.36915
5227.,4443.,Co,15.694,-6.8911,6.71895
5073.,4289.,Co,15.682,-4.8096,7.1727
5009.,4803.,Br,14.196,-8.5558,4.16643
5113.,4679.,Br,14.569,-8.2538,5.40605
5169.,4249.,Urb,16.63,-3.6475,7.6157
4903.,4415.,Br,14.822,-3.3816,5.8529
4897.,4519.,Ma,15.317,-4.1213,6.3404
4975.,4909.,Co,13.761,-10.111,4.03614
5199.,4689.,Op,14.616,-8.553,5.0946
5327.,4459.,Co,16.032,-6.8027,6.51885
5183.,4913.,Co,12.881,-11.176,2.72823
5189.,4641.,Co,14.898,-8.0098,5.60855
5161.,4947.,We,12.691,-11.153,2.69789
4963.,5207.,Op,10.375,-12.656,0.69965
5107.,4385.,Co,15.771,-5.8859,6.7913
4903.,4443.,Br,14.856,-3.8403,5.8086
5029.,4155.,Ma,16.09,-2.7169,7.1863
4923.,4493.,Urb,15.208,-4.4559,6.3452
5239.,4463.,Urb,15.816,-6.9345,6.71665
4971.,4213.,Co,16.067,-2.4888,7.0998
5013.,4427.,Co,14.706,-5.9078,6.2586
5035.,4255.,Co,15.864,-4.2987,7.3633
5073.,4323.,We,15.924,-5.0151,7.17745
5015.,4361.,We,15.332,-5.3091,6.6675
5275.,4531.,Co,15.61,-7.7778,5.7062
5113.,4293.,Co,15.51,-5.4743,6.8208
5347.,4513.,Co,15.583,-7.7025,5.70995
5341.,4585.,Co,14.819,-8.5458,5.3655
4947.,4495.,Urb,15.102,-4.8748,6.35405
5057.,4863.,We,13.819,-9.6075,3.949615
5061.,5177.,Co,11.643,-10.972,2.085935
5009.,4631.,Co,13.934,-5.761,4.8138
4881.,4167.,Br,15.267,-0.71243,6.445
5317.,4475.,We,16.128,-7.0327,6.01895
5317.,4445.,Br,16.021,-6.7815,6.6262
5095.,4951.,Co,13.286,-10.598,3.43380325
4989.,4891.,We,13.761,-10.111,4.03614
5099.,4533.,We,15.223,-6.8534,6.21145
5129.,4299.,Urb,15.915,-4.9962,7.31475
4993.,5127.,Co,11.151,-11.3,1.49945
5207.,4751.,Co,13.846,-9.615,4.056345
5345.,4427.,Br,15.658,-6.7473,6.44405
